
code	|	name	|	preferred name	|	taxid
1	|	Paenibacillus peoriae	|	 	|	59893
1	|	Paenibacillus polymyxa	|	 	|	1406
1	|	Paenibacillus popilliae	|	 	|	78057
1	|	Paenibacillus sabinae	|	 	|	365617
1	|	Paenibacillus stellifer	|	 	|	169760
1	|	Paenibacillus wynnii	|	 	|	268407
1	|	Paludibacter propionicigenes	|	 	|	185300
1	|	Pandoraea apista	|	 	|	93218
1	|	Pandoraea faecigallinarum	|	 	|	656179
1	|	Pandoraea oxalativorans	|	 	|	573737
1	|	Pandoraea pnomenusa	|	 	|	93220
1	|	Pandoraea pulmonicola	|	 	|	93221
1	|	Pandoraea sputorum	|	 	|	93222
1	|	Pandoraea vervacti	|	 	|	656178
1	|	Pannonibacter phragmitetus	|	 	|	121719
1	|	Pantoea agglomerans	|	 	|	549
1	|	Pantoea ananatis	|	 	|	553
1	|	Pantoea anthophila	|	 	|	470931
1	|	Pantoea dispersa	|	 	|	59814
1	|	Pantoea stewartii	|	 	|	66269
1	|	Pantoea vagans	|	 	|	470934
1	|	Parabacteroides distasonis	|	 	|	823
1	|	Parabacteroides goldsteinii	|	 	|	328812
1	|	Parabacteroides gordonii	|	 	|	574930
1	|	Parabacteroides johnsonii	|	 	|	387661
1	|	Parabacteroides merdae	|	 	|	46503
1	|	Paracoccus aminophilus	|	 	|	34003
1	|	Paracoccus denitrificans	|	 	|	266
1	|	Paracoccus versutus	|	 	|	34007
1	|	Paraprevotella clara	|	 	|	454154
1	|	Paraprevotella xylaniphila	|	 	|	454155
1	|	Parascardovia denticolens	|	 	|	78258
1	|	Parvibaculum lavamentivorans	|	 	|	256618
1	|	Parvimonas micra	|	 	|	33033
1	|	Pasteurella bettyae	|	 	|	752
1	|	Pasteurella dagmatis	|	 	|	754
1	|	Pasteurella multocida	|	 	|	747
1	|	Pectobacterium atrosepticum	|	 	|	29471
1	|	Pectobacterium betavasculorum	|	 	|	55207
1	|	Pectobacterium carotovorum	|	 	|	554
1	|	Pectobacterium wasabiae	|	 	|	55208
1	|	Pediococcus argentinicus	|	 	|	480391
1	|	Pediococcus cellicola	|	 	|	319652
1	|	Pediococcus claussenii	|	 	|	187452
1	|	Pediococcus damnosus	|	 	|	51663
1	|	Pediococcus ethanolidurans	|	 	|	319653
1	|	Pediococcus inopinatus	|	 	|	114090
1	|	Pediococcus parvulus	|	 	|	54062
1	|	Pediococcus pentosaceus	|	 	|	1255
1	|	Pediococcus stilesii	|	 	|	331679
1	|	Pedobacter cryoconitis	|	 	|	188932
1	|	Pedobacter glucosidilyticus	|	 	|	1122941
1	|	Pedobacter heparinus	|	 	|	984
1	|	Pedobacter steynii	|	 	|	430522
1	|	Pelagibacterium halotolerans	|	 	|	531813
1	|	Pelobacter carbinolicus	|	Syntrophotalea carbinolica	|	19
1	|	Pelobacter propionicus	|	 	|	29543
1	|	Pelosinus fermentans	|	 	|	365349
1	|	Pelotomaculum thermopropionicum	|	 	|	110500
1	|	Peptoniphilus harei	|	 	|	54005
1	|	Peptoniphilus indolicus	|	 	|	33030
1	|	Peptoniphilus lacrimalis	|	 	|	33031
1	|	Peptostreptococcus anaerobius	|	 	|	1261
1	|	Peptostreptococcus stomatis	|	 	|	341694
1	|	Persephonella marina	|	 	|	309805
1	|	Petrotoga mobilis	|	 	|	69499
1	|	Phaeobacter gallaeciensis	|	 	|	60890
1	|	Phaeobacter inhibens	|	 	|	221822
1	|	Phaeospirillum fulvum	|	Magnetospirillum fulvum	|	1082
1	|	Phaeospirillum molischianum	|	Magnetospirillum molischianum	|	1083
1	|	Phenylobacterium zucineum	|	 	|	284016
1	|	Photobacterium aphoticum	|	 	|	754436
1	|	Photobacterium ganghwense	|	 	|	320778
1	|	Photobacterium profundum	|	 	|	74109
1	|	Photobacterium swingsii	|	 	|	680026
1	|	Photorhabdus asymbiotica	|	 	|	291112
1	|	Photorhabdus luminescens	|	 	|	29488
1	|	Photorhabdus temperata	|	 	|	574560
1	|	Pirellula staleyi	|	 	|	125
1	|	Planococcus antarcticus	|	 	|	161360
1	|	Planococcus donghaensis	|	 	|	414778
1	|	Planococcus halocryophilus	|	 	|	1215089
1	|	Planococcus kocurii	|	 	|	1374
1	|	Planococcus maritimus	|	 	|	192421
1	|	Planococcus plakortidis	|	 	|	1038856
1	|	Planococcus rifietoensis	|	 	|	200991
1	|	Planomonospora sphaerica	|	 	|	161355
1	|	Plesiocystis pacifica	|	 	|	191768
1	|	Plesiomonas shigelloides	|	 	|	703
1	|	Polaribacter dokdonensis	|	 	|	326329
1	|	Polaromonas naphthalenivorans	|	 	|	216465
1	|	Polynucleobacter necessarius	|	 	|	576610
1	|	Pontibacillus halophilus	|	 	|	516704
1	|	Pontibacillus litoralis	|	 	|	516703
1	|	Pontibacillus marinus	|	 	|	273164
1	|	Porphyrobacter dokdonensis	|	Erythrobacter dokdonensis	|	328225
1	|	Porphyrobacter neustonensis	|	Erythrobacter neustonensis	|	1112
1	|	Porphyromonas asaccharolytica	|	 	|	28123
1	|	Porphyromonas catoniae	|	 	|	41976
1	|	Porphyromonas endodontalis	|	 	|	28124
1	|	Porphyromonas gingivalis	|	 	|	837
1	|	Porphyromonas gulae	|	 	|	111105
1	|	Porphyromonas macacae	|	 	|	28115
1	|	Porphyromonas somerae	|	 	|	322095
1	|	Porphyromonas uenonis	|	 	|	281920
1	|	Pragia fontium	|	 	|	82985
1	|	Prevotella amnii	|	 	|	419005
1	|	Prevotella baroniae	|	 	|	305719
1	|	Prevotella bergensis	|	Hallella bergensis	|	242750
1	|	Prevotella bivia	|	 	|	28125
1	|	Prevotella bryantii	|	 	|	77095
1	|	Prevotella buccae	|	 	|	28126
1	|	Prevotella copri	|	 	|	165179
1	|	Prevotella dentalis	|	 	|	52227
1	|	Prevotella denticola	|	 	|	28129
1	|	Prevotella disiens	|	 	|	28130
1	|	Prevotella fusca	|	 	|	589436
1	|	Prevotella histicola	|	 	|	470565
1	|	Prevotella intermedia	|	 	|	28131
1	|	Prevotella loescheii	|	Hoylesella loescheii	|	840
1	|	Prevotella marshii	|	Hoylesella marshii	|	189722
1	|	Prevotella melaninogenica	|	 	|	28132
1	|	Prevotella micans	|	 	|	189723
1	|	Prevotella multiformis	|	 	|	282402
1	|	Prevotella multisaccharivorax	|	Hallella multisaccharivorax	|	310514
1	|	Prevotella nigrescens	|	 	|	28133
1	|	Prevotella oralis	|	Hoylesella oralis	|	28134
1	|	Prevotella oris	|	 	|	28135
1	|	Prevotella pallens	|	 	|	60133
1	|	Prevotella scopos	|	 	|	589437
1	|	Prevotella timonensis	|	Hoylesella timonensis	|	386414
1	|	Prevotella veroralis	|	 	|	28137
1	|	Propionibacterium acidifaciens	|	 	|	556499
1	|	Propionibacterium acnes	|	Cutibacterium acnes	|	1747
1	|	Propionibacterium freudenreichii	|	 	|	1744
1	|	Propionimicrobium lymphophilum	|	 	|	33012
1	|	Prosthecochloris aestuarii	|	 	|	1102
1	|	Proteus hauseri	|	 	|	183417
1	|	Proteus mirabilis	|	 	|	584
1	|	Proteus penneri	|	 	|	102862
1	|	Proteus vulgaris	|	 	|	585
1	|	Providencia alcalifaciens	|	 	|	126385
1	|	Providencia burhodogranariea	|	 	|	516074
1	|	Providencia heimbachae	|	 	|	333962
1	|	Providencia rettgeri	|	 	|	587
1	|	Providencia rustigianii	|	 	|	158850
1	|	Providencia sneebia	|	 	|	516075
1	|	Providencia stuartii	|	 	|	588
1	|	Pseudacidovorax intermedius	|	 	|	433924
1	|	Pseudoalteromonas agarivorans	|	 	|	176102
1	|	Pseudoalteromonas atlantica	|	 	|	288
1	|	Pseudoalteromonas flavipulchra	|	 	|	137779
1	|	Pseudoalteromonas haloplanktis	|	 	|	228
1	|	Pseudoalteromonas issachenkonii	|	 	|	152297
1	|	Pseudoalteromonas lipolytica	|	 	|	570156
1	|	Pseudoalteromonas luteoviolacea	|	 	|	43657
1	|	Pseudoalteromonas rubra	|	 	|	43658
1	|	Pseudoalteromonas tetraodonis	|	 	|	43659
1	|	Pseudoalteromonas translucida	|	 	|	166935
1	|	Pseudoalteromonas tunicata	|	 	|	314281
1	|	Pseudoflavonifractor capillosus	|	 	|	106588
1	|	Pseudomonas aeruginosa	|	 	|	287
1	|	Pseudomonas lini	|	 	|	163011
1	|	Pseudomonas lundensis	|	 	|	86185
1	|	Pseudomonas agarici	|	 	|	46677
1	|	Pseudomonas alcaligenes	|	 	|	43263
1	|	Pseudomonas amygdali	|	 	|	47877
1	|	Pseudomonas antarctica	|	 	|	219572
1	|	Pseudomonas avellanae	|	 	|	46257
1	|	Pseudomonas azotoformans	|	 	|	47878
1	|	Pseudomonas balearica	|	Stutzerimonas balearica	|	74829
1	|	Pseudomonas bauzanensis	|	Halopseudomonas bauzanensis	|	653930
1	|	Pseudomonas brassicacearum	|	 	|	930166
1	|	Pseudomonas cannabina	|	 	|	86840
1	|	Pseudomonas caricapapayae	|	 	|	46678
1	|	Pseudomonas chlororaphis	|	 	|	587753
1	|	Pseudomonas cichorii	|	 	|	36746
1	|	Pseudomonas citronellolis	|	 	|	53408
1	|	Pseudomonas congelans	|	 	|	200452
1	|	Pseudomonas corrugata	|	 	|	47879
1	|	Pseudomonas cremoricolorata	|	 	|	157783
1	|	Pseudomonas extremaustralis	|	 	|	359110
1	|	Pseudomonas ficuserectae	|	 	|	53410
1	|	Pseudomonas fluorescens	|	 	|	294
1	|	Pseudomonas fragi	|	 	|	296
1	|	Pseudomonas frederiksbergensis	|	 	|	104087
1	|	Pseudomonas fulva	|	 	|	47880
1	|	Pseudomonas fuscovaginae	|	 	|	50340
1	|	Pseudomonas graminis	|	 	|	158627
1	|	Pseudomonas kilonensis	|	 	|	132476
1	|	Pseudomonas knackmussii	|	 	|	65741
1	|	Pseudomonas koreensis	|	 	|	198620
1	|	Pseudomonas libanensis	|	 	|	75588
1	|	Pseudomonas lutea	|	 	|	243924
1	|	Pseudomonas mandelii	|	 	|	75612
1	|	Pseudomonas marginalis	|	 	|	298
1	|	Pseudomonas mediterranea	|	 	|	183795
1	|	Pseudomonas meliae	|	 	|	86176
1	|	Pseudomonas mendocina	|	 	|	300
1	|	Pseudomonas monteilii	|	 	|	76759
1	|	Pseudomonas moraviensis	|	 	|	321662
1	|	Pseudomonas mosselii	|	 	|	78327
1	|	Pseudomonas orientalis	|	 	|	76758
1	|	Pseudomonas oryzihabitans	|	 	|	47885
1	|	Pseudomonas parafulva	|	 	|	157782
1	|	Pseudomonas plecoglossicida	|	 	|	70775
1	|	Pseudomonas poae	|	 	|	200451
1	|	Pseudomonas protegens	|	 	|	380021
1	|	Pseudomonas psychrophila	|	 	|	122355
1	|	Pseudomonas psychrotolerans	|	 	|	237610
1	|	Pseudomonas putida	|	 	|	303
1	|	Pseudomonas resinovorans	|	 	|	53412
1	|	Pseudomonas rhizosphaerae	|	 	|	216142
1	|	Pseudomonas simiae	|	 	|	321846
1	|	Pseudomonas savastanoi	|	 	|	29438
1	|	Pseudomonas stutzeri	|	Stutzerimonas stutzeri	|	316
1	|	Pseudomonas synxantha	|	 	|	47883
1	|	Pseudomonas syringae	|	 	|	317
1	|	Pseudomonas taetrolens	|	 	|	47884
1	|	Pseudomonas taiwanensis	|	 	|	470150
1	|	Pseudomonas thivervalensis	|	 	|	86265
1	|	Pseudomonas tremae	|	 	|	200454
1	|	Pseudomonas trivialis	|	 	|	200450
1	|	Pseudomonas veronii	|	 	|	76761
1	|	Pseudomonas viridiflava	|	 	|	33069
1	|	Pseudomonas xanthomarina	|	Stutzerimonas xanthomarina	|	271420
1	|	Pseudonocardia dioxanivorans	|	 	|	240495
1	|	Pseudoramibacter alactolyticus	|	 	|	113287
1	|	Pseudoxanthomonas dokdonensis	|	 	|	344882
1	|	Pseudoxanthomonas spadix	|	 	|	415229
1	|	Pseudoxanthomonas suwonensis	|	 	|	314722
1	|	Psychrobacter alimentarius	|	 	|	261164
1	|	Psychrobacter aquaticus	|	 	|	248452
1	|	Psychrobacter arcticus	|	 	|	334543
1	|	Psychrobacter cryohalolentis	|	 	|	330922
1	|	Psychrobacter urativorans	|	 	|	45610
1	|	Psychroflexus gondwanensis	|	 	|	251
1	|	Psychroflexus torquis	|	 	|	57029
1	|	Psychromonas ingrahamii	|	 	|	357794
1	|	Pyramidobacter piscolens	|	 	|	638849
1	|	Rahnella aquatilis	|	 	|	34038
1	|	Ralstonia insidiosa	|	 	|	190721
1	|	Ralstonia mannitolilytica	|	 	|	105219
1	|	Ralstonia pickettii	|	 	|	329
1	|	Ralstonia solanacearum	|	 	|	305
1	|	Ramlibacter tataouinensis	|	 	|	94132
1	|	Raoultella ornithinolytica	|	 	|	54291
1	|	Raoultella planticola	|	 	|	575
1	|	Rathayibacter toxicus	|	 	|	145458
1	|	Rathayibacter tritici	|	 	|	33888
1	|	Renibacterium salmoninarum	|	 	|	1646
1	|	Rhizobium etli	|	 	|	29449
1	|	Rhizobium leguminosarum	|	 	|	384
1	|	Rhizobium phaseoli	|	 	|	396
1	|	Rhizobium rhizogenes	|	Agrobacterium rhizogenes	|	359
1	|	Rhizobium tropici	|	 	|	398
1	|	Rhodanobacter denitrificans	|	 	|	666685
1	|	Rhodanobacter fulvus	|	 	|	219571
1	|	Rhodanobacter spathiphylli	|	 	|	347483
1	|	Rhodanobacter thiooxydans	|	 	|	416169
1	|	Rhodobacter capsulatus	|	 	|	1061
1	|	Rhodobacter johrii	|	Cereibacter johrii	|	445629
1	|	Rhodobacter sphaeroides	|	Cereibacter sphaeroides	|	1063
1	|	Roseburia faecis	|	 	|	301302
1	|	Rhodococcus aetherivorans	|	 	|	191292
1	|	Rhodococcus equi	|	Prescottella equi	|	43767
1	|	Rhodococcus erythropolis	|	 	|	1833
1	|	Rhodococcus fascians	|	 	|	1828
1	|	Rhodococcus jostii	|	 	|	132919
1	|	Rhodococcus kyotonensis	|	 	|	398843
1	|	Rhodococcus opacus	|	 	|	37919
1	|	Rhodococcus pyridinivorans	|	 	|	103816
1	|	Rhodococcus qingshengii	|	 	|	334542
1	|	Rhodococcus rhodnii	|	 	|	38312
1	|	Rhodococcus rhodochrous	|	 	|	1829
1	|	Rhodococcus ruber	|	 	|	1830
1	|	Rhodococcus triatomae	|	 	|	300028
1	|	Rhodococcus wratislaviensis	|	 	|	44752
1	|	Rhodoferax ferrireducens	|	 	|	192843
1	|	Rhodomicrobium vannielii	|	 	|	1069
1	|	Rhodonellum psychrophilum	|	 	|	336828
1	|	Rhodopirellula baltica	|	 	|	265606
1	|	Rhodopseudomonas palustris	|	 	|	1076
1	|	Rhodospirillum centenum	|	 	|	34018
1	|	Rhodospirillum rubrum	|	 	|	1085
1	|	Rhodothermus marinus	|	 	|	29549
1	|	Rhodovulum sulfidophilum	|	 	|	35806
1	|	Rickettsia hoogstraalii	|	 	|	467174
1	|	Riemerella anatipestifer	|	 	|	34085
1	|	Robiginitalea biformata	|	 	|	252307
1	|	Roseateles depolymerans	|	 	|	76731
1	|	Roseburia hominis	|	 	|	301301
1	|	Roseburia intestinalis	|	 	|	166486
1	|	Roseibacterium elongatum	|	 	|	159346
1	|	Roseiflexus castenholzii	|	 	|	120962
1	|	Roseivivax halodurans	|	 	|	93683
1	|	Roseobacter denitrificans	|	 	|	2434
1	|	Roseobacter litoralis	|	 	|	42443
1	|	Roseomonas mucosa	|	 	|	207340
1	|	Roseovarius mucosus	|	 	|	215743
1	|	Roseovarius nubinhibens	|	 	|	314263
1	|	Roseovarius tolerans	|	 	|	74031
1	|	Rothia aeria	|	 	|	172042
1	|	Rothia dentocariosa	|	 	|	2047
1	|	Rothia mucilaginosa	|	 	|	43675
1	|	Rubellimicrobium mesophilum	|	 	|	1123067
1	|	Rubellimicrobium thermophilum	|	 	|	295419
1	|	Rubrivivax gelatinosus	|	 	|	28068
1	|	Rubrobacter radiotolerans	|	 	|	42256
1	|	Rubrobacter xylanophilus	|	 	|	49319
1	|	Ruegeria atlantica	|	 	|	81569
1	|	Ruegeria mobilis	|	Tritonibacter mobilis	|	379347
1	|	Ruegeria pomeroyi	|	 	|	89184
1	|	Ruminococcus albus	|	 	|	1264
1	|	Ruminococcus champanellensis	|	 	|	1161942
1	|	Ruminococcus flavefaciens	|	 	|	1265
1	|	Runella slithyformis	|	 	|	106
1	|	Saccharibacillus sacchari	|	 	|	456493
1	|	Saccharomonospora azurea	|	 	|	40988
1	|	Saccharomonospora cyanea	|	 	|	40989
1	|	Saccharomonospora glauca	|	 	|	40990
1	|	Saccharomonospora marina	|	 	|	632569
1	|	Saccharomonospora viridis	|	 	|	1852
1	|	Saccharomonospora xinjiangensis	|	 	|	75294
1	|	Saccharophagus degradans	|	 	|	86304
1	|	Saccharopolyspora erythraea	|	 	|	1836
1	|	Saccharopolyspora rectivirgula	|	 	|	28042
1	|	Saccharothrix espanaensis	|	 	|	103731
1	|	Sagittula stellata	|	 	|	52603
1	|	Salegentibacter mishustinae	|	 	|	270918
1	|	Salegentibacter salarius	|	 	|	435906
1	|	Salinibacter ruber	|	 	|	146919
1	|	Salinicoccus halodurans	|	 	|	407035
1	|	Salinicoccus roseus	|	 	|	45670
1	|	Salinisphaera hydrothermalis	|	 	|	563188
1	|	Salinisphaera shabanensis	|	 	|	180542
1	|	Salinispora arenicola	|	 	|	168697
1	|	Salinispora tropica	|	 	|	168695
1	|	Salipiger mucosus	|	 	|	263378
1	|	Salmonella bongori	|	 	|	54736
1	|	Sandaracinus amylolyticus	|	 	|	927083
1	|	Sanguibacter keddieii	|	 	|	60920
1	|	Saprospira grandis	|	 	|	1008
1	|	Scardovia inopinata	|	 	|	78259
1	|	Serratia fonticola	|	 	|	47917
1	|	Scardovia wiggsiae	|	 	|	230143
1	|	Salmonella enterica	|	 	|	28901
1	|	Schleiferia thermophila	|	 	|	884107
1	|	Sebaldella termitidis	|	 	|	826
1	|	Segniliparus rotundus	|	 	|	286802
1	|	Selenomonas artemidis	|	 	|	671224
1	|	Selenomonas flueggei	|	 	|	135080
1	|	Selenomonas noxia	|	 	|	135083
1	|	Selenomonas sputigena	|	 	|	69823
1	|	Serratia grimesii	|	 	|	82995
1	|	Serratia liquefaciens	|	 	|	614
1	|	Serratia marcescens	|	 	|	615
1	|	Serratia nematodiphila	|	 	|	458197
1	|	Serratia odorifera	|	 	|	618
1	|	Serratia plymuthica	|	 	|	82996
1	|	Serratia proteamaculans	|	 	|	28151
1	|	Serratia rubidaea	|	 	|	61652
1	|	Serratia ureilytica	|	 	|	300181
1	|	Serratia symbiotica	|	 	|	138074
1	|	Shewanella baltica	|	 	|	62322
1	|	Shewanella benthica	|	 	|	43661
1	|	Segniliparus rugosus	|	 	|	286804
1	|	Selenomonas infelix	|	 	|	135082
1	|	Selenomonas ruminantium	|	 	|	971
1	|	Shewanella colwelliana	|	 	|	23
1	|	Shewanella denitrificans	|	 	|	192073
1	|	Shewanella frigidimarina	|	 	|	56812
1	|	Shewanella halifaxensis	|	 	|	271098
1	|	Shewanella loihica	|	 	|	359303
1	|	Shewanella oneidensis	|	 	|	70863
1	|	Shewanella pealeana	|	 	|	70864
1	|	Shewanella putrefaciens	|	 	|	24
1	|	Shewanella sediminis	|	 	|	271097
1	|	Shewanella woodyi	|	 	|	60961
1	|	Shigella boydii	|	 	|	621
1	|	Shigella dysenteriae	|	 	|	622
1	|	Shigella flexneri	|	 	|	623
1	|	Shigella sonnei	|	 	|	624
1	|	Sinomonas atrocyanea	|	 	|	37927
1	|	Shimwellia blattae	|	 	|	563
1	|	Shuttleworthia satelles	|	 	|	177972
1	|	Simiduia agarivorans	|	 	|	447471
1	|	Simonsiella muelleri	|	 	|	72
1	|	Singulisphaera acidiphila	|	 	|	466153
1	|	Sinorhizobium americanum	|	 	|	194963
1	|	Slackia exigua	|	 	|	84109
1	|	Slackia heliotrinireducens	|	 	|	84110
1	|	Slackia piriformis	|	 	|	626934
1	|	Sodalis glossinidius	|	 	|	63612
1	|	Solibacillus silvestris	|	 	|	76853
1	|	Solitalea canadensis	|	 	|	995
1	|	Solobacterium moorei	|	 	|	102148
1	|	Sorangium cellulosum	|	 	|	56
1	|	Sphaerobacter thermophilus	|	 	|	2057
1	|	Sphaerochaeta coccoides	|	 	|	273376
1	|	Sphaerochaeta globosa	|	 	|	1131703
1	|	Sphaerochaeta pleomorpha	|	 	|	1131707
1	|	Sphaerotilus natans	|	 	|	34103
1	|	Sphingobacterium spiritivorum	|	 	|	258
1	|	Sphingobium chlorophenolicum	|	 	|	46429
1	|	Sphingobium chungbukense	|	 	|	56193
1	|	Sphingobium herbicidovorans	|	 	|	76947
1	|	Sphingobium indicum	|	 	|	332055
2	|	Sphingobium japonicum	|	Sphingobium indicum	|	332055
1	|	Sphingobium lactosutens	|	 	|	522773
1	|	Sphingobium quisquiliarum	|	 	|	538379
1	|	Sphingobium ummariense	|	 	|	420994
1	|	Sphingobium yanoikuyae	|	 	|	13690
1	|	Sphingomonas changbaiensis	|	 	|	529705
1	|	Sphingomonas hankookensis	|	 	|	563996
1	|	Sphingomonas melonis	|	 	|	152682
1	|	Sphingomonas parapaucimobilis	|	 	|	28213
1	|	Sphingomonas paucimobilis	|	 	|	13689
1	|	Sphingomonas sanguinis	|	 	|	33051
1	|	Sphingomonas sanxanigenens	|	 	|	397260
1	|	Sphingomonas wittichii	|	Rhizorhabdus wittichii	|	160791
1	|	Sphingomonas yabuuchiae	|	 	|	172044
1	|	Sphingopyxis alaskensis	|	 	|	117207
1	|	Sphingopyxis granuli	|	 	|	267128
1	|	Sphingopyxis macrogoltabida	|	 	|	33050
1	|	Sphingopyxis terrae	|	 	|	33052
1	|	Spirochaeta africana	|	 	|	46355
1	|	Spirochaeta thermophila	|	 	|	154
1	|	Spiroplasma cantharicola	|	 	|	362837
1	|	Spiroplasma chrysopicola	|	 	|	216933
1	|	Spiroplasma culicicola	|	 	|	216935
1	|	Spiroplasma diminutum	|	 	|	216936
1	|	Spiroplasma eriocheiris	|	 	|	315358
1	|	Spiroplasma helicoides	|	 	|	216938
1	|	Spiroplasma kunkelii	|	 	|	47834
1	|	Spiroplasma litorale	|	 	|	216942
1	|	Spiroplasma melliferum	|	 	|	2134
1	|	Spiroplasma mirum	|	 	|	2144
1	|	Spiroplasma syrphidicola	|	 	|	216945
1	|	Spiroplasma taiwanense	|	 	|	2145
1	|	Spiroplasma turonicum	|	 	|	216946
1	|	Spirosoma linguale	|	 	|	108
1	|	Sporocytophaga myxococcoides	|	 	|	153721
1	|	Sporolactobacillus laevolacticus	|	 	|	33018
1	|	Sporomusa ovata	|	 	|	2378
1	|	Sporosarcina globispora	|	 	|	1459
1	|	Sporosarcina psychrophila	|	 	|	1476
1	|	Stackebrandtia nassauensis	|	 	|	283811
1	|	Staphylococcus agnetis	|	 	|	985762
1	|	Staphylococcus arlettae	|	 	|	29378
1	|	Staphylococcus aureus	|	 	|	1280
1	|	Staphylococcus hyicus	|	 	|	1284
1	|	Staphylococcus lentus	|	Mammaliicoccus lentus	|	42858
1	|	Staphylococcus microti	|	 	|	569857
1	|	Staphylococcus sciuri	|	Mammaliicoccus sciuri	|	1296
1	|	Stenotrophomonas humi	|	 	|	405444
1	|	Streptococcus infantis	|	 	|	68892
1	|	Staphylococcus capitis	|	 	|	29388
1	|	Staphylococcus caprae	|	 	|	29380
1	|	Staphylococcus carnosus	|	 	|	1281
1	|	Staphylococcus chromogenes	|	 	|	46126
1	|	Staphylococcus cohnii	|	 	|	29382
1	|	Staphylococcus condimenti	|	 	|	70255
1	|	Staphylococcus epidermidis	|	 	|	1282
1	|	Staphylococcus equorum	|	 	|	246432
1	|	Staphylococcus haemolyticus	|	 	|	1283
1	|	Staphylococcus hominis	|	 	|	1290
1	|	Staphylococcus lugdunensis	|	 	|	28035
1	|	Staphylococcus massiliensis	|	 	|	555791
1	|	Staphylococcus pasteuri	|	 	|	45972
1	|	Staphylococcus pettenkoferi	|	 	|	170573
1	|	Staphylococcus pseudintermedius	|	 	|	283734
1	|	Staphylococcus saprophyticus	|	 	|	29385
1	|	Staphylococcus schleiferi	|	 	|	1295
1	|	Staphylococcus simiae	|	 	|	308354
1	|	Staphylococcus simulans	|	 	|	1286
1	|	Staphylococcus succinus	|	 	|	61015
1	|	Starkeya novella	|	 	|	921
1	|	Stenotrophomonas acidaminiphila	|	 	|	128780
1	|	Stenotrophomonas chelatiphaga	|	 	|	517011
1	|	Stenotrophomonas ginsengisoli	|	 	|	336566
1	|	Stenotrophomonas koreensis	|	 	|	266128
1	|	Stenotrophomonas maltophilia	|	 	|	40324
1	|	Stenotrophomonas nitritireducens	|	 	|	83617
1	|	Stenotrophomonas pavanii	|	 	|	487698
1	|	Stenotrophomonas rhizophila	|	 	|	216778
1	|	Stenotrophomonas terrae	|	 	|	405446
1	|	Steroidobacter denitrificans	|	 	|	465721
1	|	Stigmatella aurantiaca	|	 	|	41
1	|	Streptobacillus moniliformis	|	 	|	34105
1	|	Streptococcus agalactiae	|	 	|	1311
1	|	Streptococcus anginosus	|	 	|	1328
1	|	Streptococcus australis	|	 	|	113107
1	|	Streptococcus canis	|	 	|	1329
1	|	Streptococcus constellatus	|	 	|	76860
1	|	Streptococcus criceti	|	 	|	1333
1	|	Streptococcus cristatus	|	 	|	45634
1	|	Streptococcus downei	|	 	|	1317
1	|	Streptococcus dysgalactiae	|	 	|	1334
1	|	Streptococcus equi	|	 	|	1336
1	|	Streptococcus equinus	|	 	|	1335
1	|	Streptococcus gallolyticus	|	 	|	315405
1	|	Streptococcus gordonii	|	 	|	1302
1	|	Streptococcus ictaluri	|	 	|	380397
1	|	Streptococcus infantarius	|	 	|	102684
1	|	Streptococcus iniae	|	 	|	1346
1	|	Streptococcus intermedius	|	 	|	1338
1	|	Streptococcus lutetiensis	|	 	|	150055
1	|	Streptococcus macacae	|	 	|	1339
1	|	Streptococcus mitis	|	 	|	28037
1	|	Streptococcus mutans	|	 	|	1309
1	|	Streptococcus oralis	|	 	|	1303
1	|	Streptococcus parasanguinis	|	 	|	1318
1	|	Streptococcus parauberis	|	 	|	1348
1	|	Streptococcus peroris	|	 	|	68891
1	|	Streptococcus phocae	|	 	|	119224
1	|	Sulfurospirillum multivorans	|	 	|	66821
1	|	Treponema azotonutricium	|	Leadbettera azotonutricia	|	150829
1	|	Thermobifida cellulosilytica	|	 	|	144786
1	|	Tatumella morbirosei	|	 	|	642227
1	|	Vibrio hepatarius	|	 	|	171383
1	|	Yersinia frederiksenii	|	 	|	29484
1	|	Sulfobacillus acidophilus	|	 	|	53633
1	|	Thermus filiformis	|	 	|	276
1	|	Streptomyces acidiscabies	|	 	|	42234
1	|	Vibrio kanaloae	|	 	|	170673
1	|	Streptomyces hygroscopicus	|	 	|	1912
1	|	Thermotoga maritima	|	 	|	2336
1	|	Weissella koreensis	|	 	|	165096
1	|	Streptomyces globisporus	|	 	|	1908
1	|	Streptomyces canus	|	 	|	58343
1	|	Thermoanaerobacterium thermosaccharolyticum	|	 	|	1517
1	|	Tropicibacter naphthalenivorans	|	 	|	441103
1	|	Vibrio maritimus	|	 	|	990268
1	|	Terriglobus roseus	|	 	|	392734
1	|	Treponema pallidum	|	 	|	160
1	|	Syntrophobacter fumaroxidans	|	 	|	119484
1	|	Thalassolituus oleivorans	|	 	|	187493
1	|	Xanthomonas euvesicatoria	|	 	|	456327
1	|	Thermoactinomyces vulgaris	|	 	|	2026
1	|	Thermus aquaticus	|	 	|	271
2	|	Xanthomonas gardneri	|	Xanthomonas hortorum pv. gardneri	|	2754056
1	|	Streptomyces aurantiacus	|	 	|	47760
1	|	Thermobispora bispora	|	 	|	2006
1	|	Xenorhabdus szentirmaii	|	 	|	290112
1	|	Streptomyces ipomoeae	|	 	|	103232
1	|	Tetragenococcus halophilus	|	 	|	51669
1	|	Tsukamurella pseudospumae	|	 	|	239498
